date,high,low,open,close,volume,quoteVolume,weightedAverage
1642417500,3272.62948107,3267.66282584,3272.62948107,3269.10613955,20819.38913956,6.36669963,3270.04419078
1642417800,3271.59298772,3267.44185548,3268.94273334,3270.12140349,5173.47758865,1.58216964,3269.86276178
1642418100,3279.99421718,3269.2342402,3269.4675648,3278.66800941,5218.57070738,1.59386101,3274.16924979
1642418400,3278.66800941,3270.76062348,3278.66800941,3270.76062348,5941.51826202,1.81479101,3273.94076192
1642418700,3272.14830062,3263.27416012,3271.6576803,3264.85315292,8481.51322505,2.59572883,3267.48816248
1642419000,3266.18038557,3256.67434499,3264.85315291,3258.35713339,8836.63107921,2.7090007,3261.95230559
1642419300,3262.06,3255.98177845,3261.02807799,3258.90527242,5825.30206447,1.78757176,3258.77942067
1642419600,3263.91,3254.97113856,3258.90527242,3261.59643478,8439.22365405,2.58865942,3260.07492096
1642419900,3267.38668558,3261.43335489,3261.59643478,3263.63249022,6399.94563564,1.96036856,3264.66449535
1642420200,3271.90906881,3263.43785996,3264.65891423,3270.1166953,5378.99620054,1.64527408,3269.3617835
1642420500,3270.11674536,3256.77216704,3270.1165852,3257.19629155,17897.48763324,5.48463023,3263.20770639
1642420800,3259.80704936,3249.43112212,3256.54508539,3249.48465962,58570.83739776,18.0063489,3252.78809841
1642421100,3252.04655882,3243.14211258,3248.61859673,3245.15110264,14302.91632114,4.40451198,3247.33282281
1642421400,3249.0194222,3240.81341879,3244.17791132,3248.44527064,16775.80352758,5.16980974,3244.95568913
1642421700,3253.60845867,3234.563685,3248.44527034,3248.9022287,32487.92245929,10.03020038,3239.0103117
1642422000,3264.21052631,3247.00867143,3248.24740082,3263.07754789,3271.73506065,1.00503279,3255.35155988
1642422300,3277.63013407,3263.07754789,3263.07754789,3274.86864718,13909.39632102,4.24858196,3273.89148943
1642422600,3280.00270031,3272.35138448,3273.66658958,3280.00270031,877.12719532,0.2676657,3276.9502978
1642422900,3279.16148306,3270.66252701,3279.16148306,3272,1381.62298458,0.42195926,3274.30421738
1642423200,3278.5137864,3268.53732504,3275.55922341,3268.53732504,10398.29190607,3.17777769,3272.18985103
1642423500,3269.36870574,3263.60928656,3266.57827963,3269.36870574,2281.22996277,0.69835647,3266.56952541
1642423800,3271.7617494,3265.27615466,3270.20857742,3267.85713635,412.33153206,0.12616638,3268.15695325
1642424100,3269.4043556,3260.24568028,3265.91736245,3260.92519365,3477.71858112,1.06660176,3260.55957485
1642424400,3266.02225661,3260.41727033,3261.396,3260.41727033,2364.37636251,0.72493144,3261.51720294
1642424700,3262.28429957,3257.28888695,3258.465872,3261.86375617,33011.60964587,10.12919288,3259.05627792
1642425000,3266.91613226,3259.93520903,3262.22839246,3266.91613226,517.89561795,0.15860666,3265.28292035
1642425300,3275.1840084,3267.88628279,3267.88628279,3272.1,1776.35932244,0.54346852,3268.55973635
1642425600,3273.6,3269.27625924,3273.16560937,3272.79241153,750.2816324,0.22940115,3270.60972624
1642425900,3273.22966155,3265.65327656,3273.15892061,3266.33254487,94.66746969,0.02894526,3270.56898759
1642426200,3266.94327441,3261.41227775,3265.8426022,3266.69853983,22303.67662761,6.83335686,3263.9414397
1642426500,3270.70531598,3264.41401961,3267.20316598,3269.19283485,23965.31596281,7.33193067,3268.62282821
1642426800,3267.99291137,3260.5052271,3266.14302684,3260.5052271,9871.77439863,3.02251678,3266.07761583
1642427100,3264.05141019,3260.12952777,3260.96460115,3260.12952777,619.36046881,0.18985541,3262.27453203
1642427400,3265.78648259,3258.93196776,3261.1655577,3265.78648259,96.81239915,0.02968756,3261.0426439
1642427700,3270.08054301,3265.68808788,3265.68808788,3268.33925132,3532.73980599,1.08111909,3267.66943501
1642428000,3276.34495254,3265.13641895,3266.77341951,3273.12152055,32381.85064271,9.89243258,3273.39614203
1642428300,3274.14524816,3262.58090163,3272.76363895,3262.8138045,255.32390691,0.07809964,3269.20721927
1642428600,3264.91092739,3260.6679868,3261.42699166,3263.81322612,11991.02393912,3.67660227,3261.44169494
1642428900,3266.80843298,3258.12933019,3263.04745468,3266.80843298,18451.50017316,5.65761608,3261.35600441
1642429200,3268.98047101,3266.52663243,3267.55262037,3268.98047101,11413.07295602,3.49209402,3268.26050234
1642429500,3270,3265.30130062,3268.3705427,3266.7102809,52328.13858357,16.00734336,3269.00831741
1642429800,3267.0654611,3257.9,3267.0654611,3257.9,33426.05622309,10.23854097,3264.72847264
1642430100,3262.9348321,3256.66407289,3256.82104192,3262.9348321,12481.4717902,3.83191725,3257.23938589
1642430400,3263.50042407,3260.54682394,3262.13576829,3263.4379403,1381.1348421,0.42337931,3262.16895696
1642430700,3264.19375288,3251.73719544,3264.19375288,3251.73719544,39895.99782839,12.25423154,3255.69152975
1642431000,3253.94843299,3251.2492211,3253.94843299,3251.26022608,3672.70029228,1.1294416,3251.78414916
1642431300,3257.59449683,3250.77248148,3251.58556627,3257.59449683,3689.01860904,1.13451823,3251.61686387
1642431600,3254.9809197,3238.38912159,3254.9809197,3238.38912159,18726.50190956,5.77788929,3241.06277736
1642431900,3244.56363917,3224.63903373,3238.78207427,3227.53873249,88167.36170139,27.27500955,3232.53275272
1642432200,3234.69833705,3222,3227.37746498,3233.14999444,51612.86030029,15.99416378,3226.9808544
1642432500,3241.65568538,3229.47,3233.44693992,3241.65568538,5791.80060956,1.78981301,3235.98084113
1642432800,3247.4,3238.51999999,3241.56966974,3243.84621891,1987.54743208,0.61257505,3244.5778392
1642433100,3247.9000033,3241.82265922,3242.00552109,3247.9000033,5014.03482771,1.54564351,3243.97883164
1642433400,3248.25638966,3237.52792544,3247.5757761,3239.51908324,15188.72962156,4.68860845,3239.49627774
1642433700,3245.65031612,3239.1371041,3240.56302153,3245.65031612,1051.32249445,0.32442207,3240.6010308
1642434000,3248.32036331,3241.55000001,3244.93022415,3245.07269876,43734.21248653,13.4832002,3243.60773687
1642434300,3249.32811657,3242.47448001,3246.22235525,3242.47448001,13100.9549936,4.03344309,3248.08227146
1642434600,3242.61355234,3236.21005231,3242.61355234,3237.50210721,345.01895581,0.10649288,3239.83120572
1642434900,3237.65797692,3231.75793784,3236.55960129,3234.90231765,16668.1683347,5.1513934,3235.66208993
1642435200,3244.96696738,3233.3100589,3235.50856003,3244.37979876,17301.41389157,5.33840312,3240.93432111
1642435500,3244.96713376,3228.75411919,3244.96713376,3229.00248156,366.31782448,0.11319257,3236.23559817
1642435800,3228.27750001,3206.31216842,3228.27750001,3213.6,46644.37270845,14.51283062,3214.00930871
1642436100,3222.91686836,3209.6112549,3209.6112549,3220.3687838,17586.30958409,5.46618313,3217.29242614
1642436400,3231.4863461,3215.90586318,3220.79088091,3231.4863461,18735.17810683,5.8124202,3223.30070128
1642436700,3235.71546246,3231.29251401,3232.64658549,3233.35002338,15510.676082,4.79591631,3234.14235766
1642437000,3236.26002888,3227.47005285,3230.37312673,3227.47005285,5874.44104689,1.81641389,3234.0872745
1642437300,3232.34506327,3225.88281497,3226.56282469,3229.28748313,67.28736202,0.02083884,3228.93990371
1642437600,3229.00720872,3222.92364964,3228.90273557,3229.00720872,37885.75165028,11.75495413,3222.96039876
1642437900,3232.20296807,3225.13057196,3231.47896078,3225.13057196,37.68422396,0.01166569,3230.34676603
1642438200,3229.1111919,3222.08622917,3225.00641871,3229.1111919,67.2025845,0.02083772,3225.0449906
1642438500,3232.96348353,3228.05838097,3228.78836166,3228.39204948,2291.47094842,0.70913932,3231.34098448
1642438800,3229.76433406,3216.4,3229.27991177,3216.55659145,3596.19974639,1.1166089,3220.64399306
1642439100,3223.16824666,3214.73751971,3219.49880482,3216.79181995,5615.60852403,1.74363025,3220.64183277
1642439400,3219.98350211,3209.79167456,3218.37897015,3209.84141081,24337.37449051,7.57179597,3214.2142481
1642439700,3219.11898736,3207.05200347,3209.58148413,3219.11898736,10817.7501198,3.36061001,3218.98407956
1642440000,3220.67300906,3213.35014642,3220,3213.35014642,25233.2543755,7.84954941,3214.6118277
1642440300,3212.22696405,3201.64133502,3212.22696405,3206.46634482,57427.54248078,17.92328021,3204.075471
1642440600,3210.02956663,3193.84802276,3204.04501579,3208.06965111,44472.23093676,13.90150648,3199.0943572
1642440900,3217.3,3209.31382628,3212.16943808,3210.32509434,933.8143775,0.29040747,3215.53153405
1642441200,3216.97977454,3206.52557184,3209.77811393,3215.2641091,15587.9447328,4.85484525,3210.80156629
1642441500,3218.16186389,3208.93572666,3218.16186389,3208.93572666,2597.11184122,0.80843856,3212.50367032
1642441800,3211.45797485,3208.40192389,3208.67440742,3208.40192389,541.23263546,0.16857984,3210.54187421
1642442100,3207.62572891,3203.78629468,3207.62572891,3205.80550754,125.65652393,0.03921529,3204.27373963
1642442400,3206.9354506,3192.99582479,3206.9354506,3194.08143154,1098.81759744,0.34349644,3198.91989985
1642442700,3195.95022982,3186.87225321,3195.95022982,3187.08007418,3300.36170559,1.03503615,3188.64389963
1642443000,3192.94628978,3182.96484487,3187.40531732,3192.94628978,12027.6522045,3.77323409,3187.62417534
1642443300,3193.39718551,3184.0520815,3189.94523541,3190.71634944,1182.66891605,0.37077905,3189.68646167
1642443600,3191.79821987,3181.93927231,3190.75164659,3190.95867655,13734.27305419,4.31316455,3184.26827796
1642443900,3197.49069632,3192.46881106,3193.55942881,3192.46881106,4426.08619685,1.38427531,3197.40312124
1642444200,3198.31242388,3192.11742213,3192.11742213,3198.31242388,26274.65543375,8.22143163,3195.87349457
1642444500,3198.32723178,3194.80409152,3198.32723178,3198.13896836,3928.44575663,1.22943675,3195.32156219
1642444800,3203.29583659,3196.137514,3197.9790594,3201.88055588,1162.38423787,0.363296,3199.55143428
1642445100,3210.07215209,3202.75168741,3202.98471152,3210.07215209,4248.68998245,1.32523148,3205.99838336
1642445400,3213.6464185,3210.43598251,3211.47969603,3213.58498035,5755.33100304,1.79266487,3210.4890877
1642445700,3217.61009444,3213.60467158,3213.60467158,3217.57669097,162708.10817034,50.60922577,3214.98907945
1642446000,3221.32,3216.90330756,3219.05622966,3218.36521716,51549.99387635,16.00935164,3219.99260404
1642446300,3219.6867998,3214.28655561,3219.5175301,3218.13045113,54837.77510252,17.05362426,3215.60826405
1642446600,3223.65132477,3215.31325824,3218.83906771,3223.65132477,411.26066233,0.12774972,3219.2686006
1642446900,3222.81631561,3217.78322079,3222.81631561,3218.48926727,13797.22456374,4.28186691,3222.24507527
1642447200,3218.48926727,3215.22161438,3218.48926727,3217.68939304,12482.09573438,3.88108005,3216.13972749
1642447500,3221.68232147,3216.70411243,3217.83911497,3221.68232147,11848.92050128,3.68353446,3216.72584577
1642447800,3223.96052828,3219.09083114,3219.85804403,3223.96052828,1605.52837461,0.49836868,3221.56756442
1642448100,3224.88242034,3222.44864807,3222.44864807,3224.71372465,12087.51408056,3.7485291,3224.601906
1642448400,3225.39800734,3222.79289131,3225.15613869,3223.11517869,661.93717095,0.20524935,3225.0390608
1642448700,3222.02492399,3219.24034591,3221.76880033,3219.99244251,2221.2826758,0.68993666,3219.54579975
1642449000,3223.38704388,3219.83144489,3219.99244251,3223.38704388,2602.14562127,0.80787646,3220.96972756
1642449300,3224.21348315,3219.46580133,3224.21348315,3219.46580133,15.81527489,0.00491021,3220.8958257
1642449600,3223.06753965,3218.20799508,3218.20799508,3221.4994901,90219.58485191,27.99967129,3222.1658575
1642449900,3221.04150094,3217.74701979,3220.58119208,3221.04150094,376.13339845,0.11685951,3218.68026365
1642450200,3221.73757128,3215.00451336,3221.73757128,3215.53358273,2883.13866637,0.8962844,3216.76765363
1642450500,3218.73445509,3214.82752673,3214.82752673,3216.88287343,620.74651758,0.19300285,3216.25570599
1642450800,3221.58751106,3216.55205338,3216.55205338,3220.93610348,3730.18594388,1.15812528,3220.8829289
1642451100,3221.86695922,3216.07133362,3221.66805075,3217.06936146,3839.74636238,1.19194927,3221.40082554
1642451400,3217.75686309,3213.8,3216.60000001,3214.48569156,1895.72119286,0.58937197,3216.51060681
1642451700,3215.67033899,3210,3215.5786752,3212.24180219,997.89152089,0.31082189,3210.49306049
1642452000,3211.58842049,3208.68644918,3210.14824702,3211.12761632,24063.50272346,7.49663731,3209.90621906
1642452300,3216.82059663,3210.73777628,3210.84353785,3210.73777628,49263.54080566,15.32835765,3213.88252613
1642452600,3215.87327006,3213.13139956,3213.13139956,3214.14262237,23900.47751344,7.43526788,3214.47429994
1642452900,3214.49250206,3209.77198889,3214.14262237,3209.77198889,104.32680313,0.03247154,3212.86896582
1642453200,3209.21339914,3207.30615398,3207.30616005,3209.21339913,664.30383836,0.20700112,3209.1799231
1642453500,3211.29895832,3194.0366028,3209.21339913,3194.62957723,86243.84504149,26.95019922,3200.1190172
1642453800,3195.71669831,3191.4,3194.78927107,3195.71669831,1126.70013891,0.35301201,3191.67650675
1642454100,3195.26148905,3184.71866128,3194.99791935,3187.22121848,14880.52290546,4.66836718,3187.5219604
1642454400,3188.450427,3182.44285155,3186.00000001,3182.44285155,6287.98491481,1.97333604,3186.47447132
1642454700,3185.11643188,3166.22942164,3182.1035779,3168.90096805,102245.56750996,32.20825181,3174.51465894
1642455000,3170.23866414,3163.75420631,3166.47628358,3167.49621366,16994.28221327,5.36634889,3166.82395454
1642455300,3168.47697673,3161.59104975,3167.30686155,3161.59104975,1257.44321939,0.39741497,3164.05599768
1642455600,3162.05,3154,3161.59104975,3156.70444735,9024.59694089,2.85575542,3160.14350448
1642455900,3161.94051518,3154,3158.57440598,3158.20621549,127214.20889779,40.32841509,3154.45594908
1642456200,3161.95852075,3152.63247206,3157.51093308,3160.34691993,17997.0142829,5.7014447,3156.57087455
1642456500,3165.82496597,3160.92612353,3160.92612353,3164.80819462,23112.25468071,7.30468907,3164.02990726
1642456800,3163.71491769,3156.68417375,3163.71491769,3156.74851101,27146.32881021,8.59630264,3157.90752688
1642457100,3161.24071867,3156,3158.36833346,3157.66358863,10022.11955696,3.17547027,3156.10561737
1642457400,3160.14701884,3153.00498527,3156.70295365,3153.00498527,2525.98087809,0.799987,3157.52740744
1642457700,3152.61087933,3141.99999999,3152.61087933,3143.31580522,47990.18448105,15.26132638,3144.56183467
1642458000,3152.88199959,3144.48544607,3144.48544607,3152.88199959,1144.24664404,0.36320594,3150.40729797
1642458300,3164.00980109,3152.56530738,3153.57004529,3162.50008012,21614.28454886,6.84787661,3156.34842445
1642458600,3194.20210458,3162.81022023,3164.16465093,3184.94661002,8199.00602339,2.58495087,3171.8227679
1642458900,3215.05119998,3186.0885793,3186.3832,3212.97951711,54814.2176208,17.10261409,3205.01984856
1642459200,3212.36817892,3200.99043275,3200.99043275,3207.66380254,5685.26655766,1.77328805,3206.05925115
1642459500,3210.00000003,3201.84542346,3210.00000001,3201.84542346,1311.57905496,0.40904815,3206.41727621
1642459800,3202.85687982,3191.53296391,3201.89540142,3191.53296391,658.01328831,0.20578121,3197.63543191
1642460100,3198.0456947,3191.33264826,3191.33264826,3192.04425616,201.34867332,0.06304828,3193.56330294
1642460400,3202.59655948,3192.11115579,3193.19985983,3201.74367845,284.5182273,0.08901008,3196.47198728
1642460700,3208.82053547,3199.83090643,3201.1,3206.09505099,192.26312089,0.06000903,3203.90316078
1642461000,3216.16092198,3205.29408468,3205.29408468,3213.1982543,597.0964455,0.18577226,3214.13135364
1642461300,3220.26060736,3207.83,3211.257438,3215.04897912,4959.58218283,1.54595166,3208.10948437
1642461600,3215.54227547,3207.6623085,3215.54227547,3208.81364869,1117.11169603,0.34788009,3211.19755959
1642461900,3209.6609689,3205.71752482,3207.04833197,3208.57783429,4134.16746387,1.28881448,3207.72890748
1642462200,3209.47051097,3204.15950351,3208.17455207,3207.31843256,8268.9886841,2.57670013,3209.13892456
1642462500,3210.96663233,3207.08562981,3208.560819,3207.74443685,106.12461623,0.03307152,3208.94280742
1642462800,3210.44033705,3207.27425661,3208.76558652,3210.44033705,11336.9194047,3.53300232,3208.86271161
1642463100,3212.2,3209.00233902,3210.56622158,3212.07814013,1870.66437497,0.58250561,3211.41005831
1642463400,3211.56841232,3204.06837365,3211.56841232,3206.8,737.69367748,0.23001003,3207.2239523
1642463700,3212.3,3207.73529034,3208.3,3209.85872846,47102.66904104,14.6706038,3210.68373757
1642464000,3216.45316944,3209.18254592,3209.29991548,3209.18254592,18898.90473215,5.88338404,3212.25073931
1642464300,3217.44120607,3205.31649096,3208.44646128,3217.44120607,1551.24655527,0.48266931,3213.89100806
1642464600,3229.84,3217.44123609,3217.44123609,3224.15945912,31868.46220913,9.88202973,3224.89033931
1642464900,3231.8849815,3223.82181676,3223.82181676,3226.29437812,5291.96712699,1.64007029,3226.67092944
1642465200,3234.82889521,3227.47122775,3227.94807365,3227.73396109,1053.52051221,0.32617181,3229.95574699
1642465500,3229.18094346,3225.68439066,3227.64124788,3226.33246405,252.27096308,0.07816667,3227.34693814
1642465800,3226.33246405,3221.49785406,3226.33246405,3224.3075169,247.60847055,0.07680681,3223.78276812
1642466100,3227.62615276,3223.99799106,3223.99799106,3224.25696585,220.89809168,0.06848101,3225.68390403
1642466400,3224.87440987,3219.55823708,3224.49877916,3223.29912296,2239.18484339,0.69532503,3220.3426409
1642466700,3229.29112149,3223.73025264,3224.58201698,3228.87521462,323543.05658183,100.23106756,3227.97177021
1642467000,3232.82575735,3228.87521462,3228.87521462,3230.93593179,162525.40850623,50.27986094,3232.41563257
1642467300,3230.98126255,3226.99868024,3230.98126255,3228.48718175,139223.27304435,43.12158144,3228.62168768
1642467600,3228.51214561,3225.11723326,3228.51214561,3225.91987733,20215.34499796,6.26697235,3225.69557817
1642467900,3228.86229195,3225.91987731,3225.91987731,3226.29293714,225.41392252,0.06982374,3228.32782262
1642468200,3242.7461827,3225.47710152,3227.17419045,3238.46821555,60424.7955018,18.65862642,3238.43750025
1642468500,3237.95872677,3233.43560006,3237.95872677,3233.69194163,12520.00239018,3.86665765,3237.93920317
1642468800,3234.79267931,3232.47724259,3234.0649389,3233.49108544,64.12518069,0.01983035,3233.68879987
1642469100,3237.49613913,3232.94614365,3233.4467216,3233.45074961,61.86354807,0.01912512,3234.67502834
1642469400,3232.38577682,3224.82325246,3232.38577682,3225.63026519,1105.425931,0.34228327,3229.56459718
1642469700,3226.95674288,3223.8578808,3226.7780454,3224.72512102,114.91639681,0.03563533,3224.78834382
1642470000,3225.7083087,3221.57033313,3225.7083087,3221.57033313,11591.19578213,3.59639191,3223.00685581
1642470300,3222.92428499,3219.59592557,3222.53696859,3219.70214721,32.19960361,0.00999622,3221.17796677
1642470600,3219.92386401,3217.35557196,3219.82763378,3219.92386401,109.902182,0.0341509,3218.1342806
1642470900,3222.19616755,3219.92386401,3219.92386401,3222.19014801,36.57584858,0.011352,3221.97397666
1642471200,3223.63999999,3215.19841523,3223.63999999,3216.48111163,147.00979459,0.045701,3216.77413164
1642471500,3218.87605157,3212.87107237,3216.66029417,3212.87107237,22997.72999366,7.14804841,3217.34390627
1642471800,3212.3891571,3209.21834911,3212.3891571,3210.32569593,20923.75581963,6.51390728,3212.16666437
1642472100,3214.05106995,3209.98682569,3210.05310668,3209.98682569,464.07249422,0.14443468,3213.02677599
1642472400,3211.38953662,3208.75254322,3211.38953662,3209.361424,32.70460654,0.01019063,3209.28210946
1642472700,3211.4444869,3208.36016169,3208.36016169,3211.4444869,3282.5106552,1.02259533,3209.98009565
1642473000,3212.53830163,3210.72225346,3210.72225346,3211.83761485,66.16086311,0.02060012,3211.67367527
1642473300,3213.40372278,3209.2482848,3211.83764489,3213.40372278,49.95358398,0.01555418,3211.58582349
1642473600,3216.47999999,3216.0393801,3216.47999999,3216.0393801,36.47574113,0.01134126,3216.1983006
1642473900,3216.61839707,3215.34022376,3216.07556036,3216.61839707,195.28951059,0.06072325,3216.05827416
1642474200,3216.66913782,3210.69032026,3216.66913781,3210.69032026,100.82574895,0.03137401,3213.67109141
1642474500,3217.31925463,3207.99168309,3210.64897617,3217.31925463,184.01747449,0.05728779,3212.15872513
1642474800,3217.44937146,3212.67332016,3217.44937146,3212.67332016,110.60991601,0.03440874,3214.58780562
1642475100,3217.57524945,3212.87330516,3212.87330516,3215.75591664,120.61275931,0.03751164,3215.34220615
1642475400,3218.34828823,3212.11705158,3218.34828823,3212.11705158,7198.23320619,2.23780451,3216.6497002
1642475700,3212.83240096,3206.42071957,3211.65575132,3208.05852162,269.77768029,0.08408013,3208.57829665
1642476000,3208.05852162,3201.73060361,3207.44878344,3201.78449808,56212.64936039,17.54149946,3204.55212443
1642476300,3201.78442336,3193.29656776,3201.78442336,3193.29656776,4442.30621596,1.3893224,3197.46245793
1642476600,3196.84676822,3188.38446169,3190.87116195,3196.27780167,42104.4736534,13.19901874,3189.96998813
1642476900,3195.70722228,3184.18044512,3194.14939764,3184.18044512,51774.02577419,16.22791918,3190.4291117
1642477200,3183.14976907,3177.52045946,3183.14976907,3180.17954886,44894.31247048,14.12037951,3179.39843179
1642477500,3185.07157602,3175.80490754,3179.34806128,3182.54228454,104418.05227747,32.84257559,3179.35029155
1642477800,3186.561413,3180.61031394,3182.69093434,3186.00759866,11352.90887488,3.56337574,3185.99825088
1642478100,3186.08501682,3181.3393349,3185.491545,3181.3393349,356.96307881,0.11206242,3185.39505765
1642478400,3182.3259208,3177.61,3181.65684243,3182.3259208,266.68169483,0.08382382,3181.45480404
1642478700,3187.830299,3182.7,3182.7,3187.830299,2590.67630693,0.81362178,3184.12851108
1642479000,3184.2603181,3179.66163748,3183.62163004,3179.66163748,10947.19813129,3.43874584,3183.48567781
1642479300,3181.85803736,3167.54980769,3181.85803736,3168.460338,1656.81104068,0.52211545,3173.2656842
1642479600,3168.75932884,3164.3741032,3166.83699584,3167.43140422,16050.65039812,5.06887914,3166.50879904
1642479900,3174.56657405,3166.59440535,3167.66103461,3174.56657405,3290.3166455,1.03836082,3168.76039824
1642480200,3172.16992807,3167.11446913,3172.00285697,3167.23624358,1809.24344068,0.57090264,3169.09279081
1642480500,3179.68815554,3167.27512789,3167.27512789,3178.43584893,29339.2594967,9.25050083,3171.64011288
1642480800,3181.53144633,3177.71793983,3177.71793983,3179.03974404,82.63529502,0.02599675,3178.6779127
1642481100,3180.02100016,3176.91943046,3179.03974404,3177.91449811,163.32414128,0.05137255,3179.21032313
1642481400,3180.20641083,3173.04806012,3176.65292132,3180.20641083,8432.19376389,2.65530257,3175.60561992
1642481700,3180.20641082,3175.27268421,3180.20641082,3175.27268421,687.38605898,0.21634007,3177.3404667
1642482000,3175.58955033,3166,3175.18832042,3166,939.15406258,0.29594117,3173.44850189
1642482300,3177.77897908,3165.6080266,3166.61289707,3177.77897908,3240.98278125,1.02311058,3167.77369388
1642482600,3182.03533315,3177.14519071,3179.07238088,3181.2401716,426.46801128,0.13405589,3181.27022457
1642482900,3181.11966994,3177.79326158,3180.53932867,3178.40055779,95.63023671,0.03007111,3180.1365736
1642483200,3178.12111939,3174.1252291,3176.48673652,3174.45661068,1268.06747423,0.3994218,3174.75779798
1642483500,3180.13850532,3174.31088132,3174.31088132,3179.40599978,223.38937427,0.07032787,3176.39897632
1642483800,3180.6207007,3172.70030686,3180.6207007,3174.73849093,69.65540995,0.0219331,3175.8123545
1642484100,3177.83339366,3173.71803753,3175.05598171,3174.31862345,238.54106345,0.07510783,3175.98129855
1642484400,3173.53503417,3171.14550237,3173.09481307,3171.14550237,6415.58032936,2.0229155,3171.45245531
1642484700,3180.75233639,3173.3413391,3173.3413391,3178.46878563,2274.28031944,0.71642203,3174.49802519
1642485000,3180.21146346,3176.55709169,3177.48175957,3180.21146346,107.49170634,0.03381859,3178.47983447
1642485300,3179.78303265,3174.32780272,3179.78303265,3174.32780272,20141.47954245,6.34005597,3176.86147216
1642485600,3183.14163474,3177.21116305,3177.21116305,3182.1437649,1052.47730231,0.33075122,3182.08139132
1642485900,3185.54207996,3182.84607784,3182.95766281,3184.01023381,209.76573029,0.06588907,3183.61953341
1642486200,3187.55627829,3183.14888523,3184.2489857,3187.55627829,387.44776839,0.12158073,3186.75310136
1642486500,3185.99162802,3183.02579017,3185.99162802,3185.99162802,3288.9977542,1.03235404,3185.92035945
1642486800,3193.9414104,3185.99162802,3185.99162802,3193.9414104,1481.88478174,0.46434017,3191.37752339
1642487100,3198.6,3195.89686378,3195.89686378,3197.45700089,14973.08912353,4.68455524,3196.26695735
1642487400,3197.53693533,3192.87809117,3197.53693533,3192.87809117,760.73848591,0.23803358,3195.92927148
1642487700,3195.26388069,3191.69234652,3191.69234652,3195.26388069,648.85212621,0.20311012,3194.58294945
1642488000,3196.87839282,3193.5805478,3194.66977547,3196.87839282,1141.97720378,0.35748607,3194.46630126
1642488300,3204.58092006,3195.51792048,3195.51792048,3204.58092006,5110.93511378,1.59735865,3199.61651303
1642488600,3205.12196975,3200.79969337,3204.96172868,3201.84007416,862.32199301,0.26905793,3204.96776666
1642488900,3203.28130423,3200.50351205,3201.50702552,3200.50351206,75.97831797,0.02373178,3201.54316171
1642489200,3204.80155334,3200.20973338,3201.0636472,3200.20973338,3764.65764034,1.17473824,3204.67786964
1642489500,3200.93084304,3192.59508196,3200.36974591,3194.85435158,1764.29280526,0.55136552,3199.86060292
1642489800,3194.92215399,3192.41120883,3194.68247128,3193.34855019,1702.99556401,0.53337337,3192.87699724
1642490100,3197.4136206,3193.60998281,3193.60998281,3197.27798634,11389.10675369,3.5622172,3197.19604792
1642490400,3198.72462524,3184.37166004,3198.02876557,3184.37166004,1321.06116776,0.4136214,3193.88979332
1642490700,3186.82378467,3183.23104063,3184.37166003,3186.66444152,3891.06872117,1.22192655,3184.37202397
1642491000,3186.31776513,3181.60685792,3184.61001004,3186.31776513,1248.10559463,0.39197941,3184.11009045
1642491300,3186.52838858,3182.94827993,3186.52838858,3186.15073675,3969.22821893,1.24633579,3184.71815604
1642491600,3183.2014487,3181.76597187,3183.2014487,3182.95088487,7902.87225007,2.48286061,3182.97056961
1642491900,3187.5872378,3182.7917472,3182.7917472,3185.960611,112.79714778,0.03540062,3186.3043015
1642492200,3189.07598936,3182.91129439,3189.07598936,3182.91129439,36.13471141,0.01134793,3184.25575559
1642492500,3187.32000302,3181.97126092,3181.97126092,3187.32000302,3389.68988143,1.06461983,3183.94396376
1642492800,3187.14065028,3181.60685792,3185.60997355,3183.38777543,1508.08298363,0.47353826,3184.71200961
1642493100,3186.80726181,3179.78326383,3184.80377494,3185.2900609,10208.88921936,3.20994316,3180.39563646
1642493400,3181.1858172,3173.37642584,3181.1858172,3175.91666424,14745.68861733,4.64624161,3173.6809781
1642493700,3176.87530795,3169.09383886,3176.21911981,3169.09383888,503.68175977,0.1587616,3172.56666459
1642494000,3173.22801571,3155.85782235,3168.37785502,3156.10568704,25277.01861529,8.00183319,3158.90346813
1642494300,3160.58614224,3150,3158.4817819,3152.70212114,7749.41185078,2.4545251,3157.19397238
1642494600,3156.81680238,3152.94525648,3153.01004664,3155.37089727,1351.13718849,0.42829768,3154.6684738
1642494900,3158.89969727,3151.45118684,3155.66858118,3156.64691384,424.85099116,0.13469506,3154.16906279
1642495200,3161.11182696,3156.73542432,3156.73542432,3159.31857602,352.97513354,0.1116939,3160.20063355
1642495500,3162.67144877,3155.71654665,3160.51094767,3161.81497738,63.29927352,0.02003104,3160.05926435
1642495800,3161.81497739,3151.52,3161.81497739,3151.52,4719.54613334,1.49747523,3151.66891497
1642496100,3160.02733984,3150.83357011,3150.83357011,3156.26293694,5392.29594075,1.70917052,3154.91981499
1642496400,3160.69929886,3154.45877282,3154.50215659,3154.64302709,9336.35940912,2.95552465,3158.95162949
1642496700,3158.36799368,3150.67475407,3158.36799368,3150.67475407,3744.26505512,1.18791694,3151.95863367
1642497000,3153.91635489,3143.90618375,3151.8813065,3145.77252649,6970.00848789,2.21481476,3146.99387676
1642497300,3147.82535151,3131.63341937,3146.3822804,3134.5886033,177627.63767471,56.65583254,3135.204792
